seed,missing_rate,statistic,value
129,0.0,tajimas_d,0.8020145094260579
129,0.05,pi,49.880844008937146
129,0.05,theta_w,40.584367242146214
129,0.05,theta_h,37.83509882172302
129,0.05,theta_l,43.857971415330084
129,0.05,tajimas_d,0.7725787305414735
129,0.1,pi,50.08164327704003
129,0.1,theta_w,41.03313708308813
129,0.1,theta_h,37.869610184931645
129,0.1,theta_l,43.97562673098584
129,0.1,tajimas_d,0.747867560397176
129,0.2,pi,49.55987410624127
129,0.2,theta_w,40.232866630353456
129,0.2,theta_h,38.50175886713815
129,0.2,theta_l,44.030816486689716
129,0.2,tajimas_d,0.7945021852531549
129,0.3,pi,49.422066816073794
129,0.3,theta_w,40.91893279010637
129,0.3,theta_h,37.63757148752168
129,0.3,theta_l,43.52981915179774
129,0.3,tajimas_d,0.7225320478596724
129,0.4,pi,49.72582809433042
129,0.4,theta_w,40.72209772067469
129,0.4,theta_h,39.68050150352942
129,0.4,theta_l,44.70316479892992
129,0.4,tajimas_d,0.7802435680622462
129,0.5,pi,50.262558685777144
129,0.5,theta_w,41.59589789868636
129,0.5,theta_h,40.03463102982525
129,0.5,theta_l,45.1485948578012
129,0.5,tajimas_d,0.7509440814539053
129,0.6,pi,50.87021055604559
129,0.6,theta_w,43.271381019109874
129,0.6,theta_h,38.7146396788568
129,0.6,theta_l,44.792425117451195
129,0.6,tajimas_d,0.6498211196725118
130,0.0,pi,29.50707070707071
130,0.0,theta_w,33.02830427516503
130,0.0,theta_h,28.9979797979798
130,0.0,theta_l,29.252525252525256
130,0.0,tajimas_d,-0.3563867228445273
130,0.05,pi,29.4307309581959
130,0.05,theta_w,32.77628487281269
130,0.05,theta_h,29.03023078019686
130,0.05,theta_l,29.230480869196377
130,0.05,tajimas_d,-0.342758460165209
130,0.1,pi,29.609020119365024
130,0.1,theta_w,32.95388247343889
130,0.1,theta_h,29.047074555109823
130,0.1,theta_l,29.32804733723743
130,0.1,tajimas_d,-0.34283317973766214
130,0.2,pi,29.3372476521956
130,0.2,theta_w,32.6867880297152
130,0.2,theta_h,29.50937108968101
130,0.2,theta_l,29.42330937093831
130,0.2,tajimas_d,-0.34950518799690117
130,0.3,pi,29.549515927574973
130,0.3,theta_w,31.394946105551316
130,0.3,theta_h,29.084970384721828
130,0.3,theta_l,29.317243156148404
130,0.3,tajimas_d,-0.20319938371539292
130,0.4,pi,29.59529595664181
130,0.4,theta_w,32.39780102304075
130,0.4,theta_h,29.100344436334183
130,0.4,theta_l,29.347820196487998
130,0.4,tajimas_d,-0.30422179301411223
130,0.5,pi,29.865259976606687
130,0.5,theta_w,31.70471200159603
130,0.5,theta_h,27.24406495363382
130,0.5,theta_l,28.554662465120256
130,0.5,tajimas_d,-0.2081316178575759
130,0.6,pi,29.596737726763152
130,0.6,theta_w,31.165386222587074
130,0.6,theta_h,30.487434550748013
130,0.6,theta_l,30.042086138755582
130,0.6,tajimas_d,-0.18585317717820057
131,0.0,pi,54.65232323232323
131,0.0,theta_w,44.61718296820539
131,0.0,theta_h,42.903232323232324
131,0.0,theta_l,48.77777777777778
131,0.0,tajimas_d,0.7562004269936207
131,0.05,pi,54.751062270235465
131,0.05,theta_w,44.30024062795693
131,0.05,theta_h,42.83683245610178
131,0.05,theta_l,48.79394736316863
131,0.05,tajimas_d,0.7970201961789136
131,0.1,pi,54.630931586137
131,0.1,theta_w,45.3696390439418
131,0.1,theta_h,43.35666754182186
131,0.1,theta_l,48.99379956397943
131,0.1,tajimas_d,0.6934190578627859
131,0.2,pi,54.85441575013807
131,0.2,theta_w,44.4508498644214
131,0.2,theta_h,42.995157558504346
131,0.2,theta_l,48.92478665432122
131,0.2,tajimas_d,0.8040282478856917
131,0.3,pi,54.300533151190095
131,0.3,theta_w,46.13683377452231
131,0.3,theta_h,43.45930947654003
131,0.3,theta_l,48.87992131386507
131,0.3,tajimas_d,0.6158737434930861
131,0.4,pi,54.42407683134279
131,0.4,theta_w,46.95308874942079
131,0.4,theta_h,43.95626996056282
131,0.4,theta_l,49.190173395952804
131,0.4,tajimas_d,0.5629850840156081
131,0.5,pi,54.18936717330187
131,0.5,theta_w,46.98211818169393
131,0.5,theta_h,42.52772482467917
131,0.5,theta_l,48.358545998990515
131,0.5,tajimas_d,0.5541752911021812
131,0.6,pi,55.21022965527091
131,0.6,theta_w,47.62731706144689
131,0.6,theta_h,42.71383413312419
131,0.6,theta_l,48.96203189419755
131,0.6,tajimas_d,0.5914973413364477
132,0.0,pi,44.22525252525253
132,0.0,theta_w,41.52681531672796
132,0.0,theta_h,38.3
132,0.0,theta_l,41.26262626262627
132,0.0,tajimas_d,0.2182057025331271
132,0.05,pi,44.28035760566131
132,0.05,theta_w,41.74389909857099
132,0.05,theta_h,38.4152019688948
132,0.05,theta_l,41.34777978727805
132,0.05,tajimas_d,0.20498475206129552
132,0.1,pi,44.182877924501675
132,0.1,theta_w,41.410707048427376
132,0.1,theta_h,38.324009290072524
132,0.1,theta_l,41.253443607287096
132,0.1,tajimas_d,0.22697890520146757
132,0.2,pi,44.0314364038321
132,0.2,theta_w,40.562083330198504
132,0.2,theta_h,38.064790646627024
132,0.2,theta_l,41.04811352522957
132,0.2,tajimas_d,0.2930176616713361
132,0.3,pi,44.09916504336993
132,0.3,theta_w,41.67738924289583
132,0.3,theta_h,39.73224323967898
132,0.3,theta_l,41.91570414152446
132,0.3,tajimas_d,0.20175944892366146
132,0.4,pi,44.67659380963212
132,0.4,theta_w,40.98044323733249
132,0.4,theta_h,37.99553833869228
132,0.4,theta_l,41.3360660741622
132,0.4,tajimas_d,0.3186523458675847
132,0.5,pi,44.67880287193695
132,0.5,theta_w,41.1095117044042
132,0.5,theta_h,39.280129743574946
132,0.5,theta_l,41.979466307755956
132,0.5,tajimas_d,0.31323276629794
132,0.6,pi,45.49679471130458
132,0.6,theta_w,42.65394366732698
132,0.6,theta_h,39.33900936305947
132,0.6,theta_l,42.417902037182024
132,0.6,tajimas_d,0.24707480705408755
133,0.0,pi,36.11070707070707
133,0.0,theta_w,41.14051936029328
133,0.0,theta_h,45.788282828282824
133,0.0,theta_l,40.94949494949495
133,0.0,tajimas_d,-0.41048021614043717
133,0.05,pi,36.01792483877976
133,0.05,theta_w,41.15400438682976
133,0.05,theta_h,45.43113607064946
133,0.05,theta_l,40.7245304547146
133,0.05,tajimas_d,-0.4208704677881705
133,0.1,pi,36.27416655618757
133,0.1,theta_w,41.232054586785964
133,0.1,theta_h,46.09931793514582
133,0.1,theta_l,41.18674224566669
133,0.1,tajimas_d,-0.40784821901864593
133,0.2,pi,35.85892170634673
133,0.2,theta_w,39.379658378676744
133,0.2,theta_h,46.13121488403308
133,0.2,theta_l,40.99506829518991
133,0.2,tajimas_d,-0.3063387507334581
133,0.3,pi,36.51283685743034
133,0.3,theta_w,40.91134310686742
133,0.3,theta_h,46.69017172726256
133,0.3,theta_l,41.60150429234645
133,0.3,tajimas_d,-0.3737518094180299
133,0.4,pi,36.1513551336602
133,0.4,theta_w,40.670581663104905
133,0.4,theta_h,46.77829736729671
133,0.4,theta_l,41.46482625047845
133,0.4,tajimas_d,-0.39297784447085876
133,0.5,pi,35.741979204049294
133,0.5,theta_w,38.72008416978923
133,0.5,theta_h,46.951108095898356
133,0.5,theta_l,41.346543649973825
133,0.5,tajimas_d,-0.2770893387374405
133,0.6,pi,34.827318414624976
133,0.6,theta_w,37.54605831453379
133,0.6,theta_h,43.23385128347307
133,0.6,theta_l,39.03058484904902
133,0.6,tajimas_d,-0.2674461556233402
134,0.0,pi,39.660000000000004
134,0.0,theta_w,38.822743621685206
134,0.0,theta_h,30.34
134,0.0,theta_l,35.0
134,0.0,tajimas_d,0.07233021695288358
134,0.05,pi,39.66798464889527
134,0.05,theta_w,38.98991837170502
134,0.05,theta_h,30.54507610862419
134,0.05,theta_l,35.106530378759736
134,0.05,tajimas_d,0.058562086652998384
134,0.1,pi,39.790960446006245
134,0.1,theta_w,39.03661814257688
134,0.1,theta_h,30.69327662359889
134,0.1,theta_l,35.242118534802565
134,0.1,tajimas_d,0.06543713120194516
134,0.2,pi,39.74516058432638
134,0.2,theta_w,38.78819765189874
134,0.2,theta_h,30.812043754660216
134,0.2,theta_l,35.2786021694933
134,0.2,tajimas_d,0.08454194472311899
134,0.3,pi,39.287061328469406
134,0.3,theta_w,38.76051479332763
134,0.3,theta_h,30.75878829954938
134,0.3,theta_l,35.022924814009386
134,0.3,tajimas_d,0.047090400191185655
134,0.4,pi,39.716267131724855
134,0.4,theta_w,39.66179017865703
134,0.4,theta_h,30.645466542858642
134,0.4,theta_l,35.18086683729175
134,0.4,tajimas_d,0.004846168701905083
134,0.5,pi,40.495845743942354
134,0.5,theta_w,38.04335953541854
134,0.5,theta_h,31.936181052387994
134,0.5,theta_l,36.216013398165174
134,0.5,tajimas_d,0.23213826167519425
134,0.6,pi,39.1388113503055
134,0.6,theta_w,37.47616224779075
134,0.6,theta_h,32.28487888712916
134,0.6,theta_l,35.711845118717335
134,0.6,tajimas_d,0.16413764220658766
135,0.0,pi,49.69454545454546
135,0.0,theta_w,45.00347892464006
135,0.0,theta_h,35.962020202020206
135,0.0,theta_l,42.82828282828282
135,0.0,tajimas_d,0.35051185317076844
135,0.05,pi,49.637560459764224
135,0.05,theta_w,45.26546213315598
135,0.05,theta_h,36.05722871828533
135,0.05,theta_l,42.84739458902479
135,0.05,tajimas_d,0.32636381050590646
135,0.1,pi,49.662332418179204
135,0.1,theta_w,44.787798648931094
135,0.1,theta_h,36.303933283222776
135,0.1,theta_l,42.983132850701
135,0.1,tajimas_d,0.3697145341464264
135,0.2,pi,49.33813686709578
135,0.2,theta_w,45.2332320675641
135,0.2,theta_h,36.05740025626706
135,0.2,theta_l,42.69776856168142
135,0.2,tajimas_d,0.3116690784960271
135,0.3,pi,49.87722886685185
135,0.3,theta_w,44.87120986496993
135,0.3,theta_h,35.226828219073454
135,0.3,theta_l,42.55202854296265
135,0.3,tajimas_d,0.38855665009461604
135,0.4,pi,49.83181016810006
135,0.4,theta_w,44.00734657313836
135,0.4,theta_h,36.629514588317726
135,0.4,theta_l,43.23066237820889
135,0.4,tajimas_d,0.4683993597904161
135,0.5,pi,49.697484500372475
135,0.5,theta_w,46.45584799432658
135,0.5,theta_h,39.26161275312266
135,0.5,theta_l,44.47954862674757
135,0.5,tajimas_d,0.252147416934837
135,0.6,pi,48.83349620988364
135,0.6,theta_w,42.63143185944562
135,0.6,theta_h,37.034093064925486
135,0.6,theta_l,42.93379463740457
135,0.6,tajimas_d,0.5390271347377641
136,0.0,pi,31.86828282828283
136,0.0,theta_w,35.732375970207784
136,0.0,theta_h,42.39434343434343
136,0.0,theta_l,37.131313131313135
136,0.0,tajimas_d,-0.3620969201941257
136,0.05,pi,31.90618771619529
136,0.05,theta_w,35.51837033417262
136,0.05,theta_h,40.30598123395761
136,0.05,theta_l,36.10608447507646
136,0.05,tajimas_d,-0.3421914389863036
136,0.1,pi,32.167421233877995
136,0.1,theta_w,36.081205544134896
136,0.1,theta_h,42.58715426001251
136,0.1,theta_l,37.37728774694525
136,0.1,tajimas_d,-0.3667779256160221
136,0.2,pi,31.93990183425882
136,0.2,theta_w,35.7416486499773
136,0.2,theta_h,43.17693569664402
136,0.2,theta_l,37.55841876545142
136,0.2,tajimas_d,-0.36374989481205316
136,0.3,pi,31.895457981755065
136,0.3,theta_w,35.52922093396802
136,0.3,theta_h,42.091320286108214
136,0.3,theta_l,36.993389133931636
136,0.3,tajimas_d,-0.35425094982143135
136,0.4,pi,31.569002917515917
136,0.4,theta_w,35.63095303188153
136,0.4,theta_h,38.36431307231084
136,0.4,theta_l,34.966657994913376
136,0.4,tajimas_d,-0.40118904765076474
136,0.5,pi,31.551820316259256
136,0.5,theta_w,35.97423880546299
136,0.5,theta_h,41.95488599285722
136,0.5,theta_l,36.75335315455824
136,0.5,tajimas_d,-0.44247483106108904
136,0.6,pi,31.897937486429353
136,0.6,theta_w,34.901449762760215
136,0.6,theta_h,38.732751740801504
136,0.6,theta_l,35.31534461361543
136,0.6,tajimas_d,-0.31812266867667455
137,0.0,pi,40.015555555555565
137,0.0,theta_w,36.698115861294475
137,0.0,theta_h,32.08545454545455
137,0.0,theta_l,36.05050505050505
137,0.0,tajimas_d,0.3028533211562839
137,0.05,pi,39.85451897310485
137,0.05,theta_w,36.673830741968914
137,0.05,theta_h,31.91869881071847
137,0.05,theta_l,35.88660889191166
137,0.05,tajimas_d,0.29188964853851845
137,0.1,pi,40.12414174323831
137,0.1,theta_w,36.44609575448327
137,0.1,theta_h,32.19501192884268
137,0.1,theta_l,36.1595768360405
137,0.1,tajimas_d,0.34103377324196965
137,0.2,pi,40.25366913384416
137,0.2,theta_w,37.341743371835335
137,0.2,theta_h,32.11960424521558
137,0.2,theta_l,36.18663668952987
137,0.2,tajimas_d,0.26679680843646963
137,0.3,pi,40.33843744022802
137,0.3,theta_w,35.51097184478043
137,0.3,theta_h,32.69172549044187
137,0.3,theta_l,36.515081465334944
137,0.3,tajimas_d,0.4713157187130902
137,0.4,pi,40.51873588811138
137,0.4,theta_w,36.98414983135575
137,0.4,theta_h,33.16889766612695
137,0.4,theta_l,36.843816777119166
137,0.4,tajimas_d,0.3371562425394983
137,0.5,pi,40.21750685890787
137,0.5,theta_w,37.25110053188637
137,0.5,theta_h,32.38580651020363
137,0.5,theta_l,36.30165668455575
137,0.5,tajimas_d,0.28633181299032834
137,0.6,pi,39.70614228483639
137,0.6,theta_w,38.42475600279984
137,0.6,theta_h,33.307926281655355
137,0.6,theta_l,36.50703428324587
137,0.6,tajimas_d,0.12344920226425661
138,0.0,pi,35.193939393939395
138,0.0,theta_w,37.663855752381174
138,0.0,theta_h,40.11919191919192
138,0.0,theta_l,37.656565656565654
138,0.0,tajimas_d,-0.2198126632674431
138,0.05,pi,35.109233246196446
138,0.05,theta_w,37.25489206773286
138,0.05,theta_h,40.13457921256642
138,0.05,theta_l,37.62190622938144
138,0.05,tajimas_d,-0.1938735093561701
138,0.1,pi,35.14336588476713
138,0.1,theta_w,37.69934420075706
138,0.1,theta_h,39.900479445913284
138,0.1,theta_l,37.521922665340206
138,0.1,tajimas_d,-0.22969303289308513
138,0.2,pi,34.204725565385615
138,0.2,theta_w,36.94288461137286
138,0.2,theta_h,37.98483776255541
138,0.2,theta_l,36.09478166397052
138,0.2,tajimas_d,-0.25356418457795266
138,0.3,pi,35.61856032312363
138,0.3,theta_w,37.2007286497633
138,0.3,theta_h,40.06510429613716
138,0.3,theta_l,37.841832309630384
138,0.3,tajimas_d,-0.14748206845623857
138,0.4,pi,34.24977104199346
138,0.4,theta_w,36.04572487475807
138,0.4,theta_h,40.730428078885296
138,0.4,theta_l,37.490099560439376
138,0.4,tajimas_d,-0.17561482935516143
138,0.5,pi,34.89560524825016
138,0.5,theta_w,36.41344935330977
138,0.5,theta_h,39.668422577040175
138,0.5,theta_l,37.28201391264517
138,0.5,tajimas_d,-0.14972355167146198
138,0.6,pi,34.60114878299458
138,0.6,theta_w,35.96583327134693
138,0.6,theta_h,39.76990266222118
138,0.6,theta_l,37.18552572260788
138,0.6,tajimas_d,-0.1399073355186928
139,0.0,pi,39.9749494949495
139,0.0,theta_w,41.33366733851062
139,0.0,theta_h,33.600808080808086
139,0.0,theta_l,36.78787878787879
139,0.0,tajimas_d,-0.1103752801557729
139,0.05,pi,40.04268194965134
139,0.05,theta_w,40.77645663813571
139,0.05,theta_h,33.76902259999626
139,0.05,theta_l,36.9058522748238
139,0.05,tajimas_d,-0.06069342438129946
139,0.1,pi,39.87185773162658
139,0.1,theta_w,41.61829966783954
139,0.1,theta_h,33.400154372040696
139,0.1,theta_l,36.63600605183364
139,0.1,tajimas_d,-0.1423288049593429
139,0.2,pi,39.4642325307903
139,0.2,theta_w,40.617615575916744
139,0.2,theta_h,33.92279103496266
139,0.2,theta_l,36.69351178287648
139,0.2,tajimas_d,-0.09728838067626988
139,0.3,pi,39.35541924619493
139,0.3,theta_w,39.59889786972868
139,0.3,theta_h,33.72107627953576
139,0.3,theta_l,36.53824776286534
139,0.3,tajimas_d,-0.02132713692160684
139,0.4,pi,39.953949849729
139,0.4,theta_w,41.07180930187407
139,0.4,theta_h,33.34323287260487
139,0.4,theta_l,36.64859136116694
139,0.4,tajimas_d,-0.09620522021629535
139,0.5,pi,39.24982630321386
139,0.5,theta_w,39.28850692110656
139,0.5,theta_h,33.85477431638567
139,0.5,theta_l,36.552300309799776
139,0.5,tajimas_d,-0.003546088981364752
139,0.6,pi,40.03629461698541
139,0.6,theta_w,39.190416493089536
139,0.6,theta_h,33.954940681078334
139,0.6,theta_l,36.99561764903187
139,0.6,tajimas_d,0.08004476224321677
140,0.0,pi,45.11616161616161
140,0.0,theta_w,43.26514712068401
140,0.0,theta_h,38.66161616161616
140,0.0,theta_l,41.8888888888889
140,0.0,tajimas_d,0.1437683159954466
140,0.05,pi,45.222618372782364
140,0.05,theta_w,43.32273276688643
140,0.05,theta_h,38.75575379191118
140,0.05,theta_l,41.98918608234678
140,0.05,tajimas_d,0.14810067441989508
140,0.1,pi,45.18213194431277
140,0.1,theta_w,43.38537292578882
140,0.1,theta_h,38.64398824787209
140,0.1,theta_l,41.91306009609243
140,0.1,tajimas_d,0.14054016584905366
140,0.2,pi,45.126784716866794
140,0.2,theta_w,43.83753547825067
140,0.2,theta_h,38.43718431343685
140,0.2,theta_l,41.78198451515182
140,0.2,tajimas_d,0.10099287535091304
140,0.3,pi,45.33960698297693
140,0.3,theta_w,43.347263939649764
140,0.3,theta_h,38.71634960596661
140,0.3,theta_l,42.027978294471765
140,0.3,tajimas_d,0.1597349991178416
140,0.4,pi,44.908370868657094
140,0.4,theta_w,44.33267599681632
140,0.4,theta_h,39.868633142817934
140,0.4,theta_l,42.388502005737514
140,0.4,tajimas_d,0.045856826560762176
140,0.5,pi,45.38752992621013
140,0.5,theta_w,43.834453432731834
140,0.5,theta_h,38.58690657686164
140,0.5,theta_l,41.98721825153588
140,0.5,tajimas_d,0.12781294847275085
140,0.6,pi,44.960491821407544
140,0.6,theta_w,44.16822527215837
140,0.6,theta_h,40.12835634706766
140,0.6,theta_l,42.5444240842376
140,0.6,tajimas_d,0.066681156768596
141,0.0,pi,42.49757575757576
141,0.0,theta_w,38.43644766525053
141,0.0,theta_h,36.835757575757576
141,0.0,theta_l,39.66666666666667
141,0.0,tajimas_d,0.3542978641180389
141,0.05,pi,42.45542478997634
141,0.05,theta_w,38.45090774304165
141,0.05,theta_h,36.82987120207161
141,0.05,theta_l,39.642647996023975
141,0.05,tajimas_d,0.3510220432056852
141,0.1,pi,42.50221851575763
141,0.1,theta_w,39.048779462462576
141,0.1,theta_h,36.93897379604161
141,0.1,theta_l,39.72059615589963
141,0.1,tajimas_d,0.2995763904543497
141,0.2,pi,42.43935645308545
141,0.2,theta_w,38.62056752997789
141,0.2,theta_h,36.758438689835245
141,0.2,theta_l,39.59889757146034
141,0.2,tajimas_d,0.33866607603880744
141,0.3,pi,42.66818298111029
141,0.3,theta_w,37.92359429417044
141,0.3,theta_h,36.94443261513469
141,0.3,theta_l,39.80630779812249
141,0.3,tajimas_d,0.43342070069286387
141,0.4,pi,42.61082534008133
141,0.4,theta_w,37.58913828285486
141,0.4,theta_h,37.06624371970058
141,0.4,theta_l,39.83853452989095
141,0.4,tajimas_d,0.4717664079385883
141,0.5,pi,42.53300247922134
141,0.5,theta_w,37.568756755606195
141,0.5,theta_h,36.87977430465871
141,0.5,theta_l,39.706388391940024
141,0.5,tajimas_d,0.47537809967977385
141,0.6,pi,42.55282591122997
141,0.6,theta_w,37.69248834965255
141,0.6,theta_h,35.747722188781076
141,0.6,theta_l,39.150274050005514
141,0.6,tajimas_d,0.4768698007420253
142,0.0,pi,31.994141414141414
142,0.0,theta_w,37.857003730598514
142,0.0,theta_h,54.65232323232323
142,0.0,theta_l,43.323232323232325
142,0.0,tajimas_d,-0.5191606850695207
142,0.05,pi,31.898587717004837
142,0.05,theta_w,38.07435441628611
142,0.05,theta_h,54.84434396260489
142,0.05,theta_l,43.37146583980486
142,0.05,tajimas_d,-0.5467918665468837
142,0.1,pi,31.805115408223045
142,0.1,theta_w,37.67799379676743
142,0.1,theta_h,54.48423243030992
142,0.1,theta_l,43.14467391926649
142,0.1,tajimas_d,-0.5277663118024385
142,0.2,pi,31.816480948887303
142,0.2,theta_w,39.15000689236108
142,0.2,theta_h,55.4443398104365
142,0.2,theta_l,43.630410379661896
142,0.2,tajimas_d,-0.6413173288095245
142,0.3,pi,32.21251085697266
142,0.3,theta_w,38.63264499344155
142,0.3,theta_h,54.17183169307864
142,0.3,theta_l,43.19217127502565
142,0.3,tajimas_d,-0.5771986604414242
142,0.4,pi,32.557058282881044
142,0.4,theta_w,37.68530436067823
142,0.4,theta_h,53.275928501660864
142,0.4,theta_l,42.91649339227095
142,0.4,tajimas_d,-0.47909101660490655
142,0.5,pi,32.229649755476494
142,0.5,theta_w,38.90139867355997
142,0.5,theta_h,51.18878875018868
142,0.5,theta_l,41.70921925283258
142,0.5,tajimas_d,-0.6172497867660963
142,0.6,pi,31.480340543131938
142,0.6,theta_w,37.56937386865823
142,0.6,theta_h,49.60522219356969
142,0.6,theta_l,40.54278136835081
142,0.6,tajimas_d,-0.5989865210824435
143,0.0,pi,37.75737373737374
143,0.0,theta_w,45.00347892464006
143,0.0,theta_h,59.6769696969697
143,0.0,theta_l,48.717171717171716
143,0.0,tajimas_d,-0.5414218155439923
143,0.05,pi,37.76214091959944
143,0.05,theta_w,44.874493961672975
143,0.05,theta_h,59.83423119145398
143,0.05,theta_l,48.79818605552671
143,0.05,tajimas_d,-0.5354565084524476
143,0.1,pi,37.56049430152108
143,0.1,theta_w,45.16132580329401
143,0.1,theta_h,60.17814518818001
143,0.1,theta_l,48.86931974485054
143,0.1,tajimas_d,-0.5715404757429999
143,0.2,pi,37.84275697883605
143,0.2,theta_w,45.26546999035179
143,0.2,theta_h,60.32763095531471
143,0.2,theta_l,49.085193967075384
143,0.2,tajimas_d,-0.5635770467815766
143,0.3,pi,37.721455950391096
143,0.3,theta_w,45.05160593830583
143,0.3,theta_h,60.11352428382651
143,0.3,theta_l,48.91749011710879
143,0.3,tajimas_d,-0.5663708038025629
143,0.4,pi,37.64291069783877
143,0.4,theta_w,44.48938928961908
143,0.4,theta_h,59.76217144870504
143,0.4,theta_l,48.70254107327191
143,0.4,tajimas_d,-0.5444022872156159
143,0.5,pi,37.36084963282449
143,0.5,theta_w,45.515359116256434
143,0.5,theta_h,57.80226284417737
143,0.5,theta_l,47.58155623850094
143,0.5,tajimas_d,-0.6465366533656456
143,0.6,pi,38.0468131769487
143,0.6,theta_w,44.49380738796801
143,0.6,theta_h,56.60837983797162
143,0.6,theta_l,47.327596507460164
143,0.6,tajimas_d,-0.5397693769939647
