window_start,window_stop,n_variants,fst,fst_wc,dxy,da
1000185.0,1100185.0,943,0.015757068451420726,0.015757068451420733,0.0021802672227371023,3.4354619871057536e-05
1010185.0,1110185.0,929,0.016661770456788516,0.01666177045678852,0.0022420436316971447,3.735641634544222e-05
1020185.0,1120185.0,1003,0.01583492432630856,0.015834924326308557,0.0021319571639586412,3.375938035821688e-05
1030185.0,1130185.0,1081,0.017916739714636493,0.017916739714636493,0.002123206604689885,3.804094009662603e-05
1040185.0,1140185.0,1172,0.017386884454394177,0.017386884454394177,0.002242157490396927,3.898413321408557e-05
1050185.0,1150185.0,1231,0.02120517980951669,0.02120517980951669,0.0021783390607101947,4.619207146845342e-05
1060185.0,1160185.0,1295,0.020103166331881084,0.020103166331881084,0.0021813097866078,4.385123346153663e-05
1070185.0,1170185.0,1368,0.019985547707262793,0.019985547707262786,0.0021740280016116034,4.344914034313379e-05
1080185.0,1180185.0,1415,0.019438500392490076,0.01943850039249007,0.0022054838097046816,4.287129790057496e-05
1090185.0,1190185.0,1439,0.01894093541984338,0.01894093541984338,0.0019468687829772512,3.687551588928131e-05
1100185.0,1200185.0,1480,0.01991077049968876,0.019910770499688753,0.002014689438280772,4.011401903375508e-05
1110185.0,1210185.0,1519,0.019230083024437544,0.019230083024437544,0.0019699501773349096,3.78823054641558e-05
1120185.0,1220185.0,1439,0.019902587550906802,0.019902587550906795,0.0019055213937996412,3.792480637022336e-05
1130185.0,1230185.0,1341,0.017588944460301213,0.017588944460301206,0.0019742014519056263,3.47241196910141e-05
1140185.0,1240185.0,1365,0.021162713964334258,0.02116271396433425,0.001883722496632241,3.986468038440991e-05
1150185.0,1250185.0,1375,0.017440579709374442,0.01744057970937443,0.001858031451839371,3.240514563832932e-05
1160185.0,1260185.0,1360,0.015715844523035833,0.015715844523035812,0.0019256650393543887,3.0263452361939202e-05
1170185.0,1270185.0,1301,0.01556689847826281,0.015566898478262802,0.001848382884692648,2.877358871496932e-05
1180185.0,1280185.0,1306,0.015727741111045662,0.01572774111104566,0.0017977758372714197,2.8274952944298335e-05
1190185.0,1290185.0,1207,0.01490185707267425,0.014901857072674243,0.0011347873615910856,1.6910439070307492e-05
1200185.0,1300185.0,1156,0.014319798275897343,0.01431979827589734,0.001184061433447099,1.6955520873232376e-05
1210185.0,1310185.0,1164,0.016326719862689743,0.016326719862689736,0.0011269650822950314,1.8399643193663933e-05
1220185.0,1320185.0,1190,0.0174518669188774,0.017451866918877394,0.0011662392147550067,2.0353051571480664e-05
1230185.0,1330185.0,1244,0.018058941317601464,0.018058941317601468,0.0011466661557326793,2.0707576817256245e-05
1240185.0,1340185.0,1206,0.01416684843309623,0.014166848433096223,0.0011959329582747304,1.6942600956022522e-05
1250185.0,1350185.0,1120,0.015516823335291653,0.015516823335291653,0.00122063816409934,1.894042674864435e-05
1260185.0,1360185.0,1090,0.017048348140345577,0.01704834814034558,0.001173966519962276,2.0014189937426625e-05
1270185.0,1370185.0,1025,0.017560347093448364,0.017560347093448364,0.0012121822561887358,2.1286341159193705e-05
1280185.0,1380185.0,980,0.016822930687917993,0.016822930687917986,0.0010819928018151945,1.8202289909763272e-05
1290185.0,1390185.0,1004,0.018268744823335268,0.01826874482333526,0.0011532180934462216,2.1067847074822283e-05
1300185.0,1400185.0,1060,0.015416129360438093,0.01541612936043807,0.0011662236445783131,1.797865456802069e-05
1310185.0,1410185.0,1050,0.013117521190833977,0.013117521190833965,0.0013108469372472668,1.7195062477280884e-05
1320185.0,1420185.0,1089,0.012081649791881841,0.012081649791881824,0.001348859259259259,1.629644518890724e-05
1330185.0,1430185.0,1054,0.013321894339473941,0.013321894339473925,0.0013111033416752537,1.7466380185928656e-05
1340185.0,1440185.0,1011,0.011595571329687948,0.011595571329687934,0.0012958139360264302,1.5025702925198101e-05
1350185.0,1450185.0,1011,0.011529149600761358,0.011529149600761339,0.001294179609411041,1.4920790327154728e-05
